ID, date, timestamp, condition, elbow_comp, trunk_comp, shoulder_comp, pose_knn, pose_1, pose_2, cal_elbow, cal_trunk, cal_shoulder, block_n, rep_counter, rep_n, rep_ms, rep_error_ms, rep_optimum_ms, error_score, is_in_error, blocktime_ms, condition_ms, feedback_bool, affected_arm, neck_x_raw, neck_y_raw, neck_z_raw, neck_quart_w_raw, neck_quart_x_raw, neck_quart_y_raw, neck_quart_z_raw, left_shoulder_x_raw, left_shoulder_y_raw, left_shoulder_z_raw, left_shoulder_quart_w_raw, left_shoulder_quart_x_raw, left_shoulder_quart_y_raw, left_shoulder_quart_z_raw, right_shoulder_x_raw, right_shoulder_y_raw, right_shoulder_z_raw, right_shoulder_quart_w_raw, right_shoulder_quart_x_raw, right_shoulder_quart_y_raw, right_shoulder_quart_z_raw, left_elbow_x_raw, left_elbow_y_raw, left_elbow_z_raw, left_elbow_quart_w_raw, left_elbow_quart_x_raw, left_elbow_quart_y_raw, left_elbow_quart_z_raw, right_elbow_x_raw, right_elbow_y_raw, right_elbow_z_raw, right_elbow_quart_w_raw, right_elbow_quart_x_raw, right_elbow_quart_y_raw, right_elbow_quart_z_raw, left_wrist_x_raw, left_wrist_y_raw, left_wrist_z_raw, left_wrist_quart_w_raw, left_wrist_quart_x_raw, left_wrist_quart_y_raw, left_wrist_quart_z_raw, right_wrist_x_raw, right_wrist_y_raw, right_wrist_z_raw, right_wrist_quart_w_raw, right_wrist_quart_x_raw, right_wrist_quart_y_raw, right_wrist_quart_z_raw
test, 27/11/2020, Experimental, 0, 0.3140262, 0.1242047, 1.174741, 1.044283, -0.2283391, 0.07970154, 0.9702022, -0.01471841
test, 27/11/2020, Experimental, 0, 0.3320136, 0.1242047, 1.174741, 1.044283, -0.2283391, 0.07970154, 0.9702022, -0.01471841
test, 27/11/2020, Experimental, 0, 0.3540359, 0.1242047, 1.174741, 1.044283, -0.2283391, 0.07970154, 0.9702022, -0.01471841
test, 27/11/2020, Experimental, 0, 0.374129, 0.1242214, 1.174726, 1.044194, -0.2283603, 0.07970379, 0.9701956, -0.01481365
test, 27/11/2020, Experimental, 0, 0.3936464, 0.1242214, 1.174726, 1.044194, -0.2283603, 0.07970379, 0.9701956, -0.01481365
test, 27/11/2020, Experimental, 0, 0.4116432, 0.1242214, 1.174726, 1.044194, -0.2283603, 0.07970379, 0.9701956, -0.01481365
test, 27/11/2020, Experimental, 0, 0.4398143, 0.1242214, 1.174726, 1.044194, -0.2283603, 0.07970379, 0.9701956, -0.01481365
test, 27/11/2020, Experimental, 0, 0.4517725, 0.1242214, 1.174726, 1.044194, -0.2283603, 0.07970379, 0.9701956, -0.01481365
test, 27/11/2020, Experimental, 0, 0.4706094, 0.1242248, 1.174722, 1.044176, -0.2283603, 0.07970379, 0.9701956, -0.01481365
test, 27/11/2020, Experimental, 0, 0.4931499, 0.1242248, 1.174722, 1.044176, -0.2283603, 0.07970379, 0.9701956, -0.01481365
