ID, date, timestamp, condition, elbow_comp, trunk_comp, shoulder_comp, pose_knn, cal_elbow, cal_trunk, cal_shoulder, block_n, rep_n, rep_ms, rep_error_ms, error_score, is_in_error, neck_x, neck_y, neck_z, shoulder_x, shoulder_y, shoulder_z, elbow_x, elbow_y, elbow_z, elbow_x, elbow_y, elbow_z, wrist_x, wrist_y, wrist_z, neck_x_raw, neck_y_raw, neck_z_raw, neck_quart_w_raw, neck_quart_x_raw, neck_quart_y_raw, neck_quart_z_raw, shoulder_x_raw, shoulder_y_raw, shoulder_z_raw, shoulder_quat_w_raw, shoulder_quat_x_raw, shoulder_quat_y_raw, shoulder_quat_z_rawelbow_x_raw, elbow_y_raw, elbow_z_raw, elbow_quart_w_raw, elbow_quart_x_raw, elbow_quart_y_raw, elbow_quart_z_raw, wrist_x_raw, wrist_y_raw, wrist_z_raw, wrist_quat_w_raw, wrist_quat_x_raw, wrist_quat_y_raw, wrist_quat_z_raw
pdk, 11-5-2021, 11-15-7-932, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.0034718, 0, False, 0.09642339, 1.421238, 1.660755, -0.06373483, 1.355473, 1.639636, -0.1737836, 1.099671, 1.649528, -0.06986647, 1.000934, 1.466561, 0.0964335, 1.421262, 1.660836, -0.01255825, -0.02966801, -0.9987926, 0.03708724, -0.06373483, 1.355473, 1.639636, 0.1560248, -0.5274633, 0.7909868, -0.2679154, -0.1737836, 1.099671, 1.649528, -0.6248164, 0.5770904, -0.5095178, -0.1302419, -0.06986647, 1.000934, 1.466561, 0.6658192, -0.4275584, 0.5705156, 0.2199787
pdk, 11-5-2021, 11-15-7-942, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.0142778, 0, False, 0.09642339, 1.421238, 1.660755, -0.06373517, 1.355574, 1.639873, -0.1737977, 1.099703, 1.649835, -0.06986647, 1.000934, 1.466561, 0.09642339, 1.421238, 1.660755, -0.01255825, -0.02966801, -0.9987926, 0.03708724, -0.06373526, 1.355599, 1.639932, 0.1560248, -0.5274633, 0.7909868, -0.2679154, -0.1738012, 1.099711, 1.649912, -0.6248164, 0.5770904, -0.5095178, -0.1302419, -0.06986647, 1.000934, 1.466561, 0.6658301, -0.4275715, 0.5705007, 0.2199586
pdk, 11-5-2021, 11-15-7-959, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.0312415, 0, False, 0.09642339, 1.421238, 1.660755, -0.06373517, 1.355574, 1.639873, -0.1737977, 1.099703, 1.649835, -0.06989634, 1.000844, 1.466849, 0.09642339, 1.421238, 1.660755, -0.01255825, -0.02966801, -0.9987926, 0.03708724, -0.06373517, 1.355574, 1.639873, 0.1560248, -0.5274633, 0.7909868, -0.2679154, -0.1737977, 1.099703, 1.649835, -0.6248164, 0.5770904, -0.5095178, -0.1302419, -0.06990381, 1.000821, 1.466921, 0.6658301, -0.4275715, 0.5705007, 0.2199586
pdk, 11-5-2021, 11-15-7-975, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.0471712, 0, False, 0.09642339, 1.421238, 1.660755, -0.06373517, 1.355574, 1.639873, -0.1737977, 1.099703, 1.649835, -0.06989634, 1.000844, 1.466849, 0.09642339, 1.421238, 1.660755, -0.01255825, -0.02966801, -0.9987926, 0.03708724, -0.06373517, 1.355574, 1.639873, 0.1560248, -0.5274633, 0.7909868, -0.2679154, -0.1737977, 1.099703, 1.649835, -0.6248164, 0.5770904, -0.5095178, -0.1302419, -0.06989634, 1.000844, 1.466849, 0.6658301, -0.4275715, 0.5705007, 0.2199586
pdk, 11-5-2021, 11-15-7-992, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.0644599, 0, False, 0.0964984, 1.421614, 1.659814, -0.06373517, 1.355574, 1.639873, -0.1737977, 1.099703, 1.649835, -0.06989634, 1.000844, 1.466849, 0.09651715, 1.421708, 1.659579, -0.01244408, -0.02958438, -0.9987245, 0.0389801, -0.06373517, 1.355574, 1.639873, 0.1537539, -0.5281953, 0.7900165, -0.2706353, -0.1737977, 1.099703, 1.649835, -0.6228473, 0.5792886, -0.5097329, -0.1290674, -0.06989634, 1.000844, 1.466849, 0.6658301, -0.4275715, 0.5705007, 0.2199586
pdk, 11-5-2021, 11-15-8-26, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.0986183, 0, False, 0.0964984, 1.421614, 1.659814, -0.06372148, 1.355833, 1.639136, -0.1737965, 1.099909, 1.650713, -0.06982817, 1.000158, 1.468126, 0.0964984, 1.421614, 1.659814, -0.01244408, -0.02958438, -0.9987245, 0.0389801, -0.06372148, 1.355833, 1.639136, 0.1537539, -0.5281953, 0.7900165, -0.2706353, -0.1737965, 1.099909, 1.650713, -0.6228473, 0.5792886, -0.5097329, -0.1290674, -0.06981112, 0.9999863, 1.468445, 0.6623086, -0.4287644, 0.5719171, 0.2245423
pdk, 11-5-2021, 11-15-8-51, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.1227253, 0, False, 0.0964984, 1.421614, 1.659814, -0.06372148, 1.355833, 1.639136, -0.1737965, 1.099909, 1.650713, -0.06982817, 1.000158, 1.468126, 0.0964984, 1.421614, 1.659814, -0.01244408, -0.02958438, -0.9987245, 0.0389801, -0.06372148, 1.355833, 1.639136, 0.1537539, -0.5281953, 0.7900165, -0.2706353, -0.1737965, 1.099909, 1.650713, -0.6228473, 0.5792886, -0.5097329, -0.1290674, -0.06981112, 0.9999863, 1.468445, 0.6623086, -0.4287644, 0.5719171, 0.2245423
pdk, 11-5-2021, 11-15-8-87, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.1591965, 0, False, 0.09651655, 1.421684, 1.659643, -0.06372148, 1.355833, 1.639136, -0.1737965, 1.099909, 1.650713, -0.06982817, 1.000158, 1.468126, 0.09652109, 1.421701, 1.6596, -0.01244611, -0.02959139, -0.9987255, 0.03894812, -0.06372148, 1.355833, 1.639136, 0.1537905, -0.5281779, 0.7900299, -0.2706093, -0.1737965, 1.099909, 1.650713, -0.6228856, 0.5792583, -0.5097179, -0.1290781, -0.06982817, 1.000158, 1.468126, 0.6623086, -0.4287644, 0.5719171, 0.2245423
pdk, 11-5-2021, 11-15-8-91, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.1625786, 0, False, 0.09651655, 1.421684, 1.659643, -0.06371552, 1.355883, 1.638999, -0.1737961, 1.099949, 1.650877, -0.06982817, 1.000158, 1.468126, 0.09651655, 1.421684, 1.659643, -0.01244611, -0.02959139, -0.9987255, 0.03894812, -0.06371403, 1.355895, 1.638965, 0.1537905, -0.5281779, 0.7900299, -0.2706093, -0.173796, 1.099959, 1.650918, -0.6228856, 0.5792583, -0.5097179, -0.1290781, -0.06982817, 1.000158, 1.468126, 0.662302, -0.4287509, 0.5719152, 0.2245925
pdk, 11-5-2021, 11-15-8-109, Experimental, 0, 0, 0, 1, 0.5002637, 0.557991, 0.5710192, 1, 1, 0.1802637, 0, False, 0.09651655, 1.421684, 1.659643, -0.06371552, 1.355883, 1.638999, -0.1737961, 1.099949, 1.650877, -0.06980982, 1.000033, 1.468365, 0.09651655, 1.421684, 1.659643, -0.01244611, -0.02959139, -0.9987255, 0.03894812, -0.06371552, 1.355883, 1.638999, 0.1537905, -0.5281779, 0.7900299, -0.2706093, -0.1737961, 1.099949, 1.650877, -0.6228856, 0.5792583, -0.5097179, -0.1290781, -0.06980524, 1.000001, 1.468425, 0.662302, -0.4287509, 0.5719152, 0.2245925
