pdk, 27-4-2021, 16-47-7-297, Practice, 1, 0.0026793, False, 0, 0.08082878, 1.387771, 1.360573, -0.1138834, 0.03150837, 0.9928583, -0.01643817
pdk, 27-4-2021, 16-47-7-307, Practice, 1, 0.0130546, False, 0, 0.08082878, 1.387771, 1.360573, -0.1138834, 0.03150837, 0.9928583, -0.01643817
pdk, 27-4-2021, 16-47-7-333, Practice, 1, 0.0389752, False, 0, 0.08082878, 1.387771, 1.360573, -0.1138834, 0.03150837, 0.9928583, -0.01643817
pdk, 27-4-2021, 16-47-7-344, Practice, 1, 0.0491794, False, 0, 0.08082067, 1.387758, 1.360497, -0.1138834, 0.03150837, 0.9928583, -0.01643817
pdk, 27-4-2021, 16-47-7-361, Practice, 1, 0.0668388, False, 0, 0.08082067, 1.387758, 1.360497, -0.1138834, 0.03150837, 0.9928583, -0.01643817
pdk, 27-4-2021, 16-47-7-378, Practice, 1, 0.0838977, False, 0, 0.08082067, 1.387758, 1.360497, -0.1138834, 0.03150837, 0.9928583, -0.01643817
pdk, 27-4-2021, 16-47-7-395, Practice, 1, 0.1005211, False, 0, 0.08082067, 1.387758, 1.360497, -0.1138834, 0.03150837, 0.9928583, -0.01643817
pdk, 27-4-2021, 16-47-7-412, Practice, 1, 0.117428, False, 0, 0.08082067, 1.387758, 1.360497, -0.1138834, 0.03150837, 0.9928583, -0.01643817
pdk, 27-4-2021, 16-47-7-429, Practice, 1, 0.1346485, False, 0, 0.08008808, 1.388005, 1.359484, -0.1129389, 0.03096537, 0.9929312, -0.01932769
pdk, 27-4-2021, 16-47-7-463, Practice, 1, 0.1686291, False, 0, 0.08008808, 1.388005, 1.359484, -0.1129389, 0.03096537, 0.9929312, -0.01932769
pdk, 27-4-2021, 16-47-7-482, Practice, 1, 0.1868011, True, 0.0021482, 0.08008808, 1.388005, 1.359484, -0.1129389, 0.03096537, 0.9929312, -0.01932769
pdk, 27-4-2021, 16-47-7-491, Practice, 1, 0.1960279, True, 0.0113766, 0.08008808, 1.388005, 1.359484, -0.1129389, 0.03096537, 0.9929312, -0.01932769
pdk, 27-4-2021, 16-47-7-502, Practice, 1, 0.2073282, True, 0.0226755, 0.08008808, 1.388005, 1.359484, -0.1129389, 0.03096537, 0.9929312, -0.01932769
pdk, 27-4-2021, 16-47-7-509, Practice, 1, 0.2138521, True, 0.0291993, 0.08008808, 1.388005, 1.359484, -0.1129389, 0.03096537, 0.9929312, -0.01932769
pdk, 27-4-2021, 16-47-7-530, Practice, 1, 0.2352674, True, 0.0506151, 0.07985172, 1.38799, 1.359364, -0.1126116, 0.03086488, 0.9929754, -0.0191267
pdk, 27-4-2021, 16-47-7-536, Practice, 1, 0.2419107, True, 0.0572588, 0.07985172, 1.38799, 1.359364, -0.1126116, 0.03086488, 0.9929754, -0.0191267
pdk, 27-4-2021, 16-47-7-543, Practice, 1, 0.2484269, True, 0.0637748, 0.07985172, 1.38799, 1.359364, -0.1126116, 0.03086488, 0.9929754, -0.0191267
pdk, 27-4-2021, 16-47-7-550, Practice, 1, 0.2555836, True, 0.0709338, 0.07985172, 1.38799, 1.359364, -0.1126116, 0.03086488, 0.9929754, -0.0191267
pdk, 27-4-2021, 16-47-7-567, Practice, 1, 0.2722401, False, 0.0856672, 0.07985172, 1.38799, 1.359364, -0.1126116, 0.03086488, 0.9929754, -0.0191267
pdk, 27-4-2021, 16-47-7-582, Practice, 1, 0.2877446, False, 0.0856672, 0.07955638, 1.387858, 1.359544, -0.1122811, 0.03051506, 0.9930277, -0.01891492
pdk, 27-4-2021, 16-47-7-599, Practice, 1, 0.3047955, False, 0.0856672, 0.07955638, 1.387858, 1.359544, -0.1122811, 0.03051506, 0.9930277, -0.01891492
pdk, 27-4-2021, 16-47-7-616, Practice, 1, 0.3216131, False, 0.0856672, 0.07955638, 1.387858, 1.359544, -0.1122811, 0.03051506, 0.9930277, -0.01891492
pdk, 27-4-2021, 16-47-7-633, Practice, 1, 0.3387526, False, 0.0856672, 0.07955638, 1.387858, 1.359544, -0.1122811, 0.03051506, 0.9930277, -0.01891492
pdk, 27-4-2021, 16-47-7-651, Practice, 1, 0.3558941, False, 0.0856672, 0.07955638, 1.387858, 1.359544, -0.1122811, 0.03051506, 0.9930277, -0.01891492
pdk, 27-4-2021, 16-47-7-684, Practice, 1, 0.3896055, False, 0.0856672, 0.07949731, 1.387832, 1.35958, -0.1122811, 0.03051506, 0.9930277, -0.01891492
